timestamp,front-end_cpu_usage,front-end_cpu_throttle,front-end_cpu_limit,front-end_mem_usage,front-end_mem_limit,front-end_disk_read,front-end_disk_write,front-end_net_rx,front-end_net_tx,catalogue_cpu_usage,catalogue_cpu_throttle,catalogue_cpu_limit,catalogue_mem_usage,catalogue_mem_limit,catalogue_disk_read,catalogue_disk_write,catalogue_net_rx,catalogue_net_tx,carts_cpu_usage,carts_cpu_throttle,carts_cpu_limit,carts_mem_usage,carts_mem_limit,carts_disk_read,carts_disk_write,carts_net_rx,carts_net_tx,orders_cpu_usage,orders_cpu_throttle,orders_cpu_limit,orders_mem_usage,orders_mem_limit,orders_disk_read,orders_disk_write,orders_net_rx,orders_net_tx,payment_cpu_usage,payment_cpu_throttle,payment_cpu_limit,payment_mem_usage,payment_mem_limit,payment_disk_read,payment_disk_write,payment_net_rx,payment_net_tx,shipping_cpu_usage,shipping_cpu_throttle,shipping_cpu_limit,shipping_mem_usage,shipping_mem_limit,shipping_disk_read,shipping_disk_write,shipping_net_rx,shipping_net_tx,user_cpu_usage,user_cpu_throttle,user_cpu_limit,user_mem_usage,user_mem_limit,user_disk_read,user_disk_write,user_net_rx,user_net_tx,queue-master_cpu_usage,queue-master_cpu_throttle,queue-master_cpu_limit,queue-master_mem_usage,queue-master_mem_limit,queue-master_disk_read,queue-master_disk_write,queue-master_net_rx,queue-master_net_tx,catalogue-db_cpu_usage,catalogue-db_cpu_throttle,catalogue-db_cpu_limit,catalogue-db_mem_usage,catalogue-db_mem_limit,catalogue-db_disk_read,catalogue-db_disk_write,catalogue-db_net_rx,catalogue-db_net_tx,carts-db_cpu_usage,carts-db_cpu_throttle,carts-db_cpu_limit,carts-db_mem_usage,carts-db_mem_limit,carts-db_disk_read,carts-db_disk_write,carts-db_net_rx,carts-db_net_tx,orders-db_cpu_usage,orders-db_cpu_throttle,orders-db_cpu_limit,orders-db_mem_usage,orders-db_mem_limit,orders-db_disk_read,orders-db_disk_write,orders-db_net_rx,orders-db_net_tx,user-db_cpu_usage,user-db_cpu_throttle,user-db_cpu_limit,user-db_mem_usage,user-db_mem_limit,user-db_disk_read,user-db_disk_write,user-db_net_rx,user-db_net_tx,session-db_cpu_usage,session-db_cpu_throttle,session-db_cpu_limit,session-db_mem_usage,session-db_mem_limit,session-db_disk_read,session-db_disk_write,session-db_net_rx,session-db_net_tx,rabbitmq_cpu_usage,rabbitmq_cpu_throttle,rabbitmq_cpu_limit,rabbitmq_mem_usage,rabbitmq_mem_limit,rabbitmq_disk_read,rabbitmq_disk_write,rabbitmq_net_rx,rabbitmq_net_tx
1782398120,0.0022819164723341416,0.0,0.3,158453760.0,1048576000.0,0.0,0.0,249.15,6135.1,0.0009231464092994622,0.0,0.1,15892480.0,104857600.0,0.0,0.0,952.640164219864,981.4702809699236,0.6971803583052427,1.0,0.7,564805632.0,1073741824.0,0.0,0.0,1995.7413536621452,5.428988335399031,0.0015462201876579019,0.0,0.7,471257088.0,1073741824.0,0.0,0.0,37.39245532759762,18.95622577290347,2.5752882306578503e-05,0.0,0.1,2297856.0,104857600.0,0.0,0.0,0.0,0.0,0.002141666497266509,0.0,0.3,404951040.0,786432000.0,0.0,0.0,227.8496255087542,725.7182766177781,0.0010810177751732273,0.0,0.3,17227776.0,1048576000.0,0.0,0.0,627.0112720459209,716.354876126461,0.0021757088578225796,0.0,0.3,396820480.0,1048576000.0,0.0,1930.691202534032,211.59292592359495,858.4240669645667,0.0011197403718435658,0.0,0.3,282058752.0,1048576000.0,0.0,0.0,0.0,0.0,0.004101882707533579,0.0,0.5,92835840.0,536870912.0,0.0,2494.1572186621042,7.355103726561992,0.0,0.0049148275731563384,0.0,0.5,87838720.0,536870912.0,0.0,2650.046367184973,19.670440800301403,39.003787353016996,0.005853315159184601,0.0,0.3,55554048.0,1048576000.0,0.0,1260.1267510306213,300.09224549076566,288.6106258954682,0.0027180704007665367,0.0,0.25,12070912.0,268435456.0,0.0,0.0,438.8187348176106,690.9116460219631,0.020725300765584556,0.0,1.0,100311040.0,536870912.0,0.0,0.0,31.188736410621996,9.5793976118339
1782398121,0.0022819164723341416,0.0,0.3,158453760.0,1048576000.0,0.0,0.0,249.15,6135.1,0.0009231464092994622,0.0,0.1,15892480.0,104857600.0,0.0,0.0,952.640164219864,981.4702809699236,0.6971803583052427,1.0,0.7,564805632.0,1073741824.0,0.0,0.0,2326.5736663062685,6.328947021439308,0.0015462201876579019,0.0,0.7,471257088.0,1073741824.0,0.0,0.0,37.39245532759762,18.95622577290347,2.5752882306578503e-05,0.0,0.1,2297856.0,104857600.0,0.0,0.0,0.0,0.0,0.0017606359035555023,0.0,0.3,404951040.0,786432000.0,0.0,0.0,227.8496255087542,725.7182766177781,0.0010810177751732273,0.0,0.3,17227776.0,1048576000.0,0.0,0.0,627.0112720459209,716.354876126461,0.0021757088578225796,0.0,0.3,396820480.0,1048576000.0,0.0,1930.691202534032,211.59292592359495,858.4240669645667,0.0011197403718435658,0.0,0.3,282058752.0,1048576000.0,0.0,0.0,0.0,0.0,0.0041983812730027525,0.0,0.5,92835840.0,536870912.0,0.0,2494.1572186621042,7.503871504311433,0.0,0.004850361374696885,0.0,0.5,87838720.0,536870912.0,0.0,2776.149245132758,19.670440800301403,39.003787353016996,0.005853315159184601,0.0,0.3,55554048.0,1048576000.0,0.0,1260.1267510306213,300.09224549076566,288.6106258954682,0.0027180704007665367,0.0,0.25,12070912.0,268435456.0,0.0,0.0,1426.0053114740385,2404.550302168503,0.020725300765584556,0.0,1.0,100311040.0,536870912.0,0.0,0.0,31.188736410621996,9.5793976118339
1782398122,0.0022819164723341416,0.0,0.3,158453760.0,1048576000.0,0.0,0.0,4451.188511795925,14259.376533024128,0.0009231464092994622,0.0,0.1,15892480.0,104857600.0,0.0,0.0,952.640164219864,981.4702809699236,0.6971803583052427,1.0,0.7,564805632.0,1073741824.0,0.0,0.0,2326.5736663062685,6.328947021439308,0.0015462201876579019,0.0,0.7,471257088.0,1073741824.0,0.0,0.0,37.39245532759762,18.95622577290347,2.5752882306578503e-05,0.0,0.1,2297856.0,104857600.0,0.0,0.0,0.0,0.0,0.0017964758201673191,0.0,0.3,404951040.0,786432000.0,0.0,0.0,227.8496255087542,725.7182766177781,0.0010810177751732273,0.0,0.3,17227776.0,1048576000.0,0.0,0.0,665.2055117645903,745.5035087374441,0.0018684685489194508,0.0,0.3,396820480.0,1048576000.0,0.0,1930.691202534032,211.59292592359495,858.4240669645667,0.0011056791268254779,0.0,0.3,282058752.0,1048576000.0,0.0,0.0,0.0,0.0,0.0041983812730027525,0.0,0.5,92835840.0,536870912.0,0.0,2494.1572186621042,7.652639282060873,0.0,0.004850361374696885,0.0,0.5,87838720.0,536870912.0,0.0,2094.283669086819,19.670440800301403,39.003787353016996,0.005853315159184601,0.0,0.3,55554048.0,1048576000.0,0.0,1260.1267510306213,300.09224549076566,288.6106258954682,0.0027180704007665367,0.0,0.25,12070912.0,268435456.0,0.0,0.0,1426.0053114740385,2404.550302168503,0.020725300765584556,0.0,1.0,100311040.0,536870912.0,0.0,0.0,31.188736410621996,9.5793976118339
1782398123,0.0022819164723341416,0.0,0.3,158453760.0,1048576000.0,0.0,0.0,4451.188511795925,14259.376533024128,0.0009231464092994622,0.0,0.1,15892480.0,104857600.0,0.0,0.0,1141.9162948799658,1137.3604324528478,0.6971803583052427,1.0,0.7,564805632.0,1073741824.0,0.0,0.0,2326.5736663062685,6.328947021439308,0.0015462201876579019,0.0,0.7,471257088.0,1073741824.0,0.0,0.0,37.39245532759762,18.95622577290347,2.5752882306578503e-05,0.0,0.1,2297856.0,104857600.0,0.0,0.0,0.0,0.0,0.00215039499670901,0.0,0.3,404951040.0,786432000.0,0.0,0.0,227.8496255087542,725.7182766177781,0.0010810177751732273,0.0,0.3,17227776.0,1048576000.0,0.0,0.0,665.2055117645903,745.5035087374441,0.0018322067346224077,0.0,0.3,396820480.0,1048576000.0,0.0,1972.919454107573,207.57620473038492,818.4577764661242,0.0011056791268254779,0.0,0.3,282058752.0,1048576000.0,0.0,0.0,161.70342697032834,518.3921258711115,0.0041983812730027525,0.0,0.5,92835840.0,536870912.0,0.0,3264.0187895818476,8.926066664966465,0.0,0.004850361374696885,0.0,0.5,87838720.0,536870912.0,0.0,2094.283669086819,19.6704408003014,39.00378735301699,0.005853315159184601,0.0,0.3,55554048.0,1048576000.0,0.0,1523.8567663928072,300.09224549076566,288.6106258954682,0.0027180704007665367,0.0,0.25,12070912.0,268435456.0,0.0,0.0,1426.0053114740385,2404.550302168503,0.020414456026479347,0.0,1.0,100311040.0,536870912.0,0.0,0.0,31.188736410621996,9.5793976118339
1782398124,0.0022819164723341416,0.0,0.3,158453760.0,1048576000.0,0.0,0.0,4451.188511795925,14259.376533024128,0.0009231464092994622,0.0,0.1,15892480.0,104857600.0,0.0,0.0,1141.9162948799658,1137.3604324528478,0.6971803583052427,1.0,0.7,564805632.0,1073741824.0,0.0,0.0,2326.5736663062685,6.328947021439308,0.0015462201876579019,0.0,0.7,471257088.0,1073741824.0,0.0,0.0,37.39245532759762,18.95622577290347,2.5752882306578503e-05,0.0,0.1,2297856.0,104857600.0,0.0,0.0,0.0,0.0,0.0021503949967090104,0.0,0.3,404951040.0,786432000.0,0.0,0.0,227.84962550875417,725.7182766177781,0.0011002361275040716,0.0,0.3,17227776.0,1048576000.0,0.0,0.0,665.2055117645903,745.5035087374441,0.0017959449203253646,0.0,0.3,396820480.0,1048576000.0,0.0,1972.919454107573,207.57620473038492,818.4577764661242,0.0011056791268254779,0.0,0.3,282058752.0,1048576000.0,0.0,0.0,161.70342697032834,518.3921258711115,0.0034670657144478647,0.0,0.5,92835840.0,536870912.0,0.0,3264.0187895818476,8.926066664966465,0.0,0.004850361374696885,0.0,0.5,87838720.0,536870912.0,0.0,2094.283669086819,16.501739153881413,32.27546040391511,0.005886120036298799,0.0,0.3,55554048.0,1048576000.0,0.0,1523.8567663928072,300.09224549076566,288.6106258954682,0.0027180704007665367,0.0,0.25,12070912.0,268435456.0,0.0,0.0,1426.0053114740385,2404.550302168503,0.020414456026479347,0.0,1.0,100311040.0,536870912.0,0.0,0.0,31.188736410621996,9.5793976118339
1782398125,0.0022819164723341416,0.0,0.3,158453760.0,1048576000.0,0.0,0.0,4451.188511795925,14259.376533024128,0.0009231464092994622,0.0,0.1,15892480.0,104857600.0,0.0,0.0,1141.9162948799658,1137.3604324528478,0.6971803583052427,1.0,0.7,564805632.0,1073741824.0,0.0,0.0,2326.5736663062685,6.328947021439308,0.0015462201876579019,0.0,0.7,471257088.0,1073741824.0,0.0,0.0,37.39245532759762,18.95622577290347,2.5752882306578503e-05,0.0,0.1,2297856.0,104857600.0,0.0,0.0,0.0,0.0,0.0021503949967090104,0.0,0.3,404951040.0,786432000.0,0.0,0.0,193.12724132809927,615.1248589135338,0.0011002361275040716,0.0,0.3,17227776.0,1048576000.0,0.0,0.0,665.2055117645903,745.5035087374441,0.0017596831060283215,0.0,0.3,396820480.0,1048576000.0,0.0,1972.919454107573,207.57620473038492,818.4577764661242,0.0011056791268254779,0.0,0.3,282058752.0,1048576000.0,0.0,0.0,161.70342697032834,518.3921258711115,0.0035394755147057505,0.0,0.5,92835840.0,536870912.0,0.0,3264.0187895818476,8.926066664966465,0.0,0.004850361374696885,0.0,0.5,87838720.0,536870912.0,0.0,2094.283669086819,16.501739153881413,32.27546040391511,0.005886120036298799,0.0,0.3,55554048.0,1048576000.0,0.0,1809.9067650567806,300.09224549076566,288.6106258954682,0.0027180704007665367,0.0,0.25,12070912.0,268435456.0,0.0,0.0,1426.0053114740385,2404.550302168503,0.020414456026479347,0.0,1.0,100311040.0,536870912.0,0.0,0.0,31.188736410621996,9.5793976118339
1782398126,0.010417672199241442,0.08888888888888889,0.3,153047040.0,1048576000.0,0.0,0.0,4451.188511795925,14259.376533024128,0.0009231464092994622,0.0,0.1,15892480.0,104857600.0,0.0,0.0,1141.9162948799658,1137.3604324528478,0.5956960740933825,1.0,0.7,564805632.0,1073741824.0,0.0,0.0,2326.5736663062685,6.328947021439308,0.0015462201876579019,0.0,0.7,471257088.0,1073741824.0,0.0,0.0,37.39245532759762,18.95622577290347,2.730076884121356e-05,0.0,0.1,2297856.0,104857600.0,0.0,0.0,0.0,0.0,0.0021503949967090104,0.0,0.3,404951040.0,786432000.0,0.0,0.0,189.32974756962,603.0295543032374,0.0011002361275040716,0.0,0.3,17227776.0,1048576000.0,0.0,0.0,665.2055117645903,745.5035087374441,0.0017234212917312786,0.0,0.3,396820480.0,1048576000.0,0.0,1972.919454107573,207.57620473038492,818.4577764661242,0.0011056791268254779,0.0,0.3,282058752.0,1048576000.0,0.0,0.0,161.70342697032834,518.3921258711115,0.003611885314963636,0.0,0.5,92835840.0,536870912.0,0.0,3264.0187895818476,8.926066664966465,0.0,0.004850361374696885,0.0,0.5,87838720.0,536870912.0,0.0,2094.283669086819,16.501739153881413,32.27546040391511,0.005886120036298799,0.0,0.3,55554048.0,1048576000.0,0.0,1809.9067650567806,300.09224549076566,288.6106258954682,0.0027180704007665367,0.0,0.25,12070912.0,268435456.0,0.0,0.0,1426.0053114740385,2404.550302168503,0.020414456026479347,0.0,1.0,100311040.0,536870912.0,0.0,0.0,31.188736410621996,9.5793976118339
1782398127,0.010417672199241442,0.08888888888888889,0.3,153047040.0,1048576000.0,0.0,0.0,4451.188511795925,14259.376533024128,0.0009231464092994622,0.0,0.1,15892480.0,104857600.0,0.0,0.0,1141.9162948799658,1137.3604324528478,0.6976474540683744,1.0,0.7,563945472.0,1073741824.0,0.0,0.0,2019.9764960195023,5.494914866872357,0.0015462201876579019,0.0,0.7,471257088.0,1073741824.0,0.0,0.0,37.39245532759762,18.95622577290347,2.730076884121356e-05,0.0,0.1,2297856.0,104857600.0,0.0,0.0,0.0,0.0,0.0018079445934831007,0.0,0.3,404951040.0,786432000.0,0.0,0.0,185.53225381114078,590.9342496929412,0.0011002361275040716,0.0,0.3,17227776.0,1048576000.0,0.0,0.0,665.2055117645903,745.5035087374441,0.0021632278294671666,0.0,0.3,396824576.0,1048576000.0,0.0,1972.919454107573,207.57620473038492,818.4577764661242,0.0014558605854009467,0.0,0.3,282058752.0,1048576000.0,0.0,0.0,161.70342697032834,518.3921258711115,0.0036842951152215213,0.0,0.5,92835840.0,536870912.0,0.0,3264.0187895818476,8.926066664966465,0.0,0.004850361374696885,0.0,0.5,87838720.0,536870912.0,0.0,2094.283669086819,16.501739153881413,32.27546040391511,0.005886120036298798,0.0,0.3,55554048.0,1048576000.0,0.0,1809.9067650567806,300.09224549076566,288.6106258954682,0.0027180704007665367,0.0,0.25,12070912.0,268435456.0,0.0,0.0,1426.0053114740385,2404.550302168503,0.020414456026479347,0.0,1.0,100311040.0,536870912.0,0.0,0.0,31.188736410621996,9.5793976118339
1782398128,0.012475999571229551,0.10434782608695653,0.3,153047040.0,1048576000.0,0.0,0.0,4451.188511795925,14259.376533024128,0.0009231464092994622,0.0,0.1,15892480.0,104857600.0,0.0,0.0,1141.9162948799658,1137.3604324528478,0.6976474540683744,1.0,0.7,563945472.0,1073741824.0,0.0,0.0,1981.2002682477312,5.389432416515035,0.0015462201876579019,0.0,0.7,471257088.0,1073741824.0,0.0,0.0,37.39245532759762,18.95622577290347,2.730076884121356e-05,0.0,0.1,2297856.0,104857600.0,0.0,0.0,0.0,0.0,0.0017721046768712837,0.0,0.3,404951040.0,786432000.0,0.0,0.0,180.08792453488778,538.9486504764564,0.0011002361275040716,0.0,0.3,17227776.0,1048576000.0,0.0,0.0,665.2055117645903,745.5035087374441,0.0021632278294671666,0.0,0.3,396824576.0,1048576000.0,0.0,1972.919454107573,207.57620473038492,818.4577764661242,0.0014558605854009467,0.0,0.3,282058752.0,1048576000.0,0.0,0.0,199.38874493389142,639.2044825371514,0.0037567049154794067,0.0,0.5,92835840.0,536870912.0,0.0,3264.0187895818476,8.926066664966465,0.0,0.004850361374696885,0.0,0.5,87838720.0,536870912.0,0.0,2094.283669086819,16.501739153881413,32.27546040391511,0.005886120036298798,0.0,0.3,55554048.0,1048576000.0,0.0,1809.9067650567806,300.09224549076566,288.6106258954682,0.0027180704007665367,0.0,0.25,12070912.0,268435456.0,0.0,0.0,1426.0053114740385,2404.550302168503,0.020414456026479347,0.0,1.0,100311040.0,536870912.0,0.0,0.0,27.534166177580282,9.021547748805231
1782398129,0.012475999571229551,0.10434782608695653,0.3,153047040.0,1048576000.0,0.0,0.0,4451.188511795925,14259.376533024128,0.0009231464092994622,0.0,0.1,15892480.0,104857600.0,0.0,0.0,1141.9162948799658,1137.3604324528478,0.6980471032911785,1.0,0.7,563945472.0,1073741824.0,0.0,0.0,1942.42404047596,5.283949966157714,0.0015511521927616318,0.0,0.7,471257088.0,1073741824.0,0.0,0.0,37.39245532759762,18.95622577290347,2.730076884121356e-05,0.0,0.1,2297856.0,104857600.0,0.0,0.0,0.0,0.0,0.0017362647602594667,0.0,0.3,404951040.0,786432000.0,0.0,0.0,225.22466942233737,695.4983856705122,0.0011002361275040716,0.0,0.3,17227776.0,1048576000.0,0.0,0.0,665.2055117645903,745.5035087374441,0.0021759620880216074,0.0,0.3,396824576.0,1048576000.0,0.0,1972.919454107573,207.57620473038492,818.4577764661242,0.0014558605854009467,0.0,0.3,282058752.0,1048576000.0,0.0,0.0,199.38874493389142,639.2044825371514,0.0043445880154731375,0.0,0.5,92835840.0,536870912.0,0.0,3264.0187895818476,8.926066664966465,0.0,0.004131915069295948,0.0,0.5,87838720.0,536870912.0,0.0,2094.283669086819,16.501739153881413,32.27546040391511,0.005886120036298798,0.0,0.3,55554048.0,1048576000.0,0.0,1809.9067650567806,240.32669607258345,238.8473632781842,0.0031957549629738637,0.0,0.25,11804672.0,268435456.0,0.0,0.0,1426.0053114740385,2404.550302168503,0.020414456026479347,0.0,1.0,100311040.0,536870912.0,0.0,0.0,17.296960803930723,8.848573778874584
