timestamp,front-end_cpu_usage,front-end_cpu_throttle,front-end_cpu_limit,front-end_mem_usage,front-end_mem_limit,front-end_disk_read,front-end_disk_write,front-end_net_rx,front-end_net_tx,catalogue_cpu_usage,catalogue_cpu_throttle,catalogue_cpu_limit,catalogue_mem_usage,catalogue_mem_limit,catalogue_disk_read,catalogue_disk_write,catalogue_net_rx,catalogue_net_tx,carts_cpu_usage,carts_cpu_throttle,carts_cpu_limit,carts_mem_usage,carts_mem_limit,carts_disk_read,carts_disk_write,carts_net_rx,carts_net_tx,orders_cpu_usage,orders_cpu_throttle,orders_cpu_limit,orders_mem_usage,orders_mem_limit,orders_disk_read,orders_disk_write,orders_net_rx,orders_net_tx,payment_cpu_usage,payment_cpu_throttle,payment_cpu_limit,payment_mem_usage,payment_mem_limit,payment_disk_read,payment_disk_write,payment_net_rx,payment_net_tx,shipping_cpu_usage,shipping_cpu_throttle,shipping_cpu_limit,shipping_mem_usage,shipping_mem_limit,shipping_disk_read,shipping_disk_write,shipping_net_rx,shipping_net_tx,user_cpu_usage,user_cpu_throttle,user_cpu_limit,user_mem_usage,user_mem_limit,user_disk_read,user_disk_write,user_net_rx,user_net_tx,queue-master_cpu_usage,queue-master_cpu_throttle,queue-master_cpu_limit,queue-master_mem_usage,queue-master_mem_limit,queue-master_disk_read,queue-master_disk_write,queue-master_net_rx,queue-master_net_tx,catalogue-db_cpu_usage,catalogue-db_cpu_throttle,catalogue-db_cpu_limit,catalogue-db_mem_usage,catalogue-db_mem_limit,catalogue-db_disk_read,catalogue-db_disk_write,catalogue-db_net_rx,catalogue-db_net_tx,carts-db_cpu_usage,carts-db_cpu_throttle,carts-db_cpu_limit,carts-db_mem_usage,carts-db_mem_limit,carts-db_disk_read,carts-db_disk_write,carts-db_net_rx,carts-db_net_tx,orders-db_cpu_usage,orders-db_cpu_throttle,orders-db_cpu_limit,orders-db_mem_usage,orders-db_mem_limit,orders-db_disk_read,orders-db_disk_write,orders-db_net_rx,orders-db_net_tx,user-db_cpu_usage,user-db_cpu_throttle,user-db_cpu_limit,user-db_mem_usage,user-db_mem_limit,user-db_disk_read,user-db_disk_write,user-db_net_rx,user-db_net_tx,session-db_cpu_usage,session-db_cpu_throttle,session-db_cpu_limit,session-db_mem_usage,session-db_mem_limit,session-db_disk_read,session-db_disk_write,session-db_net_rx,session-db_net_tx,rabbitmq_cpu_usage,rabbitmq_cpu_throttle,rabbitmq_cpu_limit,rabbitmq_mem_usage,rabbitmq_mem_limit,rabbitmq_disk_read,rabbitmq_disk_write,rabbitmq_net_rx,rabbitmq_net_tx
1782341201,0.024639574979951895,0.11728395061728394,0.3,111554560.0,1048576000.0,0.0,0.0,331.822507813484,7106.317627351734,0.003246835578591161,0.011235955056179775,0.1,16527360.0,104857600.0,0.0,0.0,5666.508412776785,5480.838619013255,0.6976639432380386,0.9952267303102625,0.7,521883648.0,1073741824.0,0.0,0.0,2125.6169593009145,6.553928311352051,0.001554012345679044,0.0,0.7,469032960.0,1073741824.0,0.0,0.0,42.211197160374304,20.006453694740234,0.0007718361141119519,0.0,0.1,4108288.0,104857600.0,0.0,0.0,308.3759888320149,376.50069799906936,0.0020804281623562904,0.0,0.3,404942848.0,786432000.0,0.0,0.0,228.37165205024885,712.6807300308129,0.0018549738678504998,0.0,0.3,17039360.0,1048576000.0,0.0,0.0,1101.2870346376437,1155.1179061933144,0.002158078480661204,0.0,0.3,396787712.0,1048576000.0,0.0,267.6715969242164,171.42499999999998,602.3,0.0010223343283252981,0.0,0.3,282034176.0,1048576000.0,0.0,0.0,1095.5299137011539,4587.316978570736,0.0045702391765077505,0.0,0.5,93265920.0,536870912.0,0.0,2867.2000000000003,10.827966022589377,3.2483898067768133,0.004397803870081513,0.0,0.5,87769088.0,536870912.0,0.0,3156.334243661502,34.66592116298575,37.181996086105684,0.006519090593542172,0.0,0.3,55230464.0,1048576000.0,0.0,1604.449841356888,559.1057397146553,704.8284649690137,0.003336580917642965,0.0,0.25,18997248.0,268435456.0,0.0,0.0,2423.208661869842,3869.5892048458654,0.023618774790659238,0.0,1.0,100069376.0,536870912.0,0.0,0.0,16.643491282490107,9.11327414696759
1782341202,0.024639574979951895,0.11728395061728394,0.3,111554560.0,1048576000.0,0.0,0.0,325.4762306054241,6970.405624610057,0.003246835578591161,0.011235955056179775,0.1,16527360.0,104857600.0,0.0,0.0,5666.508412776785,5480.838619013255,0.6976639432380386,0.9952267303102625,0.7,521883648.0,1073741824.0,0.0,0.0,2125.6169593009145,6.553928311352051,0.001554012345679044,0.0,0.7,469032960.0,1073741824.0,0.0,0.0,42.211197160374304,20.006453694740234,0.0007718361141119519,0.0,0.1,4108288.0,104857600.0,0.0,0.0,308.3759888320149,376.50069799906936,0.0020804281623562904,0.0,0.3,404942848.0,786432000.0,0.0,0.0,228.37165205024885,712.6807300308129,0.0018549738678504998,0.0,0.3,17039360.0,1048576000.0,0.0,0.0,1101.2870346376437,1155.1179061933144,0.002158078480661204,0.0,0.3,396787712.0,1048576000.0,0.0,267.6715969242164,171.42499999999998,602.3,0.0010021870967770376,0.0,0.3,282034176.0,1048576000.0,0.0,0.0,1095.5299137011539,4587.316978570736,0.0045702391765077505,0.0,0.5,93265920.0,536870912.0,0.0,2867.2000000000003,10.827966022589377,3.2483898067768133,0.004308220054755408,0.0,0.5,87769088.0,536870912.0,0.0,3654.868453073034,34.66592116298575,37.181996086105684,0.006519090593542172,0.0,0.3,55230464.0,1048576000.0,0.0,1604.449841356888,559.1057397146553,704.8284649690137,0.003336580917642965,0.0,0.25,18997248.0,268435456.0,0.0,0.0,2423.208661869842,3869.5892048458654,0.023618774790659238,0.0,1.0,100069376.0,536870912.0,0.0,0.0,16.643491282490107,9.11327414696759
1782341203,0.024639574979951895,0.11728395061728394,0.3,111554560.0,1048576000.0,0.0,0.0,319.1299533973644,6834.4936218683815,0.003246835578591161,0.011235955056179775,0.1,16527360.0,104857600.0,0.0,0.0,5666.508412776785,5480.838619013255,0.6976639432380386,0.9952267303102625,0.7,521883648.0,1073741824.0,0.0,0.0,2125.6169593009145,6.553928311352051,0.0015250192236487326,0.0,0.7,469032960.0,1073741824.0,0.0,0.0,42.211197160374304,20.006453694740234,0.0007718361141119519,0.0,0.1,4108288.0,104857600.0,0.0,0.0,308.3759888320149,376.50069799906936,0.0020804281623562904,0.0,0.3,404942848.0,786432000.0,0.0,0.0,228.37165205024885,712.6807300308129,0.0018549738678504998,0.0,0.3,17039360.0,1048576000.0,0.0,0.0,1059.8199029586,1091.4639603568228,0.002158078480661204,0.0,0.3,396787712.0,1048576000.0,0.0,267.6715969242164,223.22450353416357,809.267362279816,0.0009820398652287774,0.0,0.3,282034176.0,1048576000.0,0.0,0.0,1095.5299137011539,4587.316978570736,0.0045702391765077505,0.0,0.5,93265920.0,536870912.0,0.0,3182.3042822540096,10.827966022589377,3.2483898067768133,0.0053765001635769786,0.0,0.5,88031232.0,536870912.0,0.0,3654.868453073034,34.66592116298575,37.181996086105684,0.006519090593542172,0.0,0.3,55230464.0,1048576000.0,0.0,1604.449841356888,559.1057397146553,704.8284649690137,0.003336580917642965,0.0,0.25,18997248.0,268435456.0,0.0,0.0,2423.208661869842,3869.5892048458654,0.023618774790659238,0.0,1.0,100069376.0,536870912.0,0.0,0.0,16.643491282490107,9.11327414696759
1782341204,0.024639574979951895,0.11728395061728394,0.3,111554560.0,1048576000.0,0.0,0.0,11021.044569261072,37790.08315705012,0.003246835578591161,0.011235955056179775,0.1,16527360.0,104857600.0,0.0,0.0,5666.508412776785,5480.838619013255,0.6976639432380386,0.9952267303102625,0.7,521883648.0,1073741824.0,0.0,0.0,2125.6169593009145,6.553928311352051,0.0015250192236487326,0.0,0.7,469032960.0,1073741824.0,0.0,0.0,34.30392081507163,16.388758422188786,0.0007718361141119519,0.0,0.1,4108288.0,104857600.0,0.0,0.0,308.3759888320149,376.50069799906936,0.0020804281623562904,0.0,0.3,404942848.0,786432000.0,0.0,0.0,228.37165205024885,712.6807300308129,0.0018549738678504998,0.0,0.3,17039360.0,1048576000.0,0.0,0.0,1082.0976635151887,1114.4068893366396,0.002158078480661204,0.0,0.3,396787712.0,1048576000.0,0.0,417.0230095703522,223.22450353416357,809.267362279816,0.0009618926336805171,0.0,0.3,282034176.0,1048576000.0,0.0,0.0,1095.5299137011539,4587.316978570736,0.0045702391765077505,0.0,0.5,93265920.0,536870912.0,0.0,3182.3042822540096,10.827966022589377,3.2483898067768133,0.0053765001635769786,0.0,0.5,88031232.0,536870912.0,0.0,3654.868453073034,34.66592116298575,37.181996086105684,0.006519090593542172,0.0,0.3,55230464.0,1048576000.0,0.0,1604.449841356888,559.1057397146553,704.8284649690137,0.003336580917642965,0.0,0.25,18997248.0,268435456.0,0.0,0.0,2423.208661869842,3869.5892048458654,0.023618774790659238,0.0,1.0,100069376.0,536870912.0,0.0,0.0,16.643491282490107,9.11327414696759
1782341205,0.024639574979951895,0.11728395061728394,0.3,111554560.0,1048576000.0,0.0,0.0,11021.044569261072,37790.08315705012,0.003246835578591161,0.011235955056179775,0.1,16527360.0,104857600.0,0.0,0.0,5666.508412776785,5480.838619013255,0.6976639432380386,0.9952267303102625,0.7,521883648.0,1073741824.0,0.0,0.0,2125.6169593009145,6.553928311352051,0.0015250192236487326,0.0,0.7,469032960.0,1073741824.0,0.0,0.0,35.002226565055274,16.72237522077582,0.0007718361141119519,0.0,0.1,4108288.0,104857600.0,0.0,0.0,308.3759888320149,376.50069799906936,0.0020804281623562904,0.0,0.3,404942848.0,786432000.0,0.0,0.0,228.37165205024885,712.6807300308129,0.0018549738678504998,0.0,0.3,17039360.0,1048576000.0,0.0,0.0,1104.3754240717778,1137.3498183164565,0.002158078480661204,0.0,0.3,396787712.0,1048576000.0,0.0,493.1842053172246,223.22450353416357,809.267362279816,0.0009417454021322568,0.0,0.3,282034176.0,1048576000.0,0.0,0.0,1095.5299137011539,4587.316978570736,0.0045702391765077505,0.0,0.5,93265920.0,536870912.0,0.0,3182.3042822540096,10.827966022589377,3.2483898067768133,0.005405009795075637,0.0,0.5,88031232.0,536870912.0,0.0,3654.868453073034,34.66592116298575,37.181996086105684,0.006519090593542172,0.0,0.3,55230464.0,1048576000.0,0.0,1604.449841356888,559.1057397146553,704.8284649690137,0.003336580917642965,0.0,0.25,18997248.0,268435456.0,0.0,0.0,2423.208661869842,3869.5892048458654,0.023618774790659238,0.0,1.0,100069376.0,536870912.0,0.0,0.0,16.643491282490107,9.11327414696759
1782341206,0.024639574979951895,0.11728395061728394,0.3,111554560.0,1048576000.0,0.0,0.0,11021.044569261072,37790.08315705012,0.003246835578591161,0.011235955056179775,0.1,16527360.0,104857600.0,0.0,0.0,5666.508412776785,5480.838619013255,0.6976639432380386,0.9952267303102625,0.7,521883648.0,1073741824.0,0.0,0.0,2125.6169593009145,6.553928311352051,0.0015250192236487326,0.0,0.7,469032960.0,1073741824.0,0.0,0.0,41.89834499901877,20.01700791522208,0.0007718361141119519,0.0,0.1,4108288.0,104857600.0,0.0,0.0,308.3759888320149,376.50069799906936,0.0020804281623562904,0.0,0.3,404942848.0,786432000.0,0.0,0.0,224.98340130892538,709.6462107559519,0.0019918131766938868,0.0,0.3,17039360.0,1048576000.0,0.0,0.0,1126.6531846283665,1160.292747296273,0.002158078480661204,0.0,0.3,396787712.0,1048576000.0,0.0,503.6684891300638,223.22450353416357,809.267362279816,0.0032130328517072856,0.0,0.3,282034176.0,1048576000.0,0.0,0.0,1095.5299137011539,4587.316978570736,0.0045702391765077505,0.0,0.5,93265920.0,536870912.0,0.0,3182.3042822540096,16.288474500112333,4.8865423500337,0.005405009795075637,0.0,0.5,88031232.0,536870912.0,0.0,3197.6951716554454,34.66592116298575,37.181996086105684,0.006519090593542172,0.0,0.3,55230464.0,1048576000.0,0.0,1439.92969093306,559.1057397146553,704.8284649690137,0.003336580917642965,0.0,0.25,18997248.0,268435456.0,0.0,0.0,2423.208661869842,3869.5892048458654,0.023618774790659238,0.0,1.0,100069376.0,536870912.0,0.0,0.0,16.643491282490107,9.11327414696759
1782341207,0.024639574979951895,0.11728395061728394,0.3,111554560.0,1048576000.0,0.0,0.0,11021.044569261072,37790.08315705012,0.0041368891104444595,0.013513513513513514,0.1,16527360.0,104857600.0,0.0,0.0,5666.508412776785,5480.838619013255,0.6976639432380386,0.9952267303102625,0.7,521883648.0,1073741824.0,0.0,0.0,2125.6169593009145,6.553928311352051,0.0015342651872281442,0.0,0.7,469032960.0,1073741824.0,0.0,0.0,41.89834499901877,20.01700791522208,0.0007718361141119519,0.0,0.1,4108288.0,104857600.0,0.0,0.0,308.3759888320149,376.50069799906936,0.0020410879275544486,0.0,0.3,404942848.0,786432000.0,0.0,0.0,224.98340130892538,709.6462107559519,0.0019918131766938868,0.0,0.3,17039360.0,1048576000.0,0.0,0.0,1148.9309451849554,1183.2356762760899,0.002158078480661204,0.0,0.3,396787712.0,1048576000.0,0.0,514.1527729429031,223.22450353416357,809.267362279816,0.0032130328517072856,0.0,0.3,282034176.0,1048576000.0,0.0,0.0,1095.5299137011539,4587.316978570736,0.00462036092985447,0.0,0.5,93261824.0,536870912.0,0.0,3182.3042822540096,16.288474500112333,4.8865423500337,0.005405009795075637,0.0,0.5,88031232.0,536870912.0,0.0,3136.7806974375617,31.043785017638516,40.817597011828184,0.005335185087867212,0.0,0.3,55230464.0,1048576000.0,0.0,1439.92969093306,559.1057397146553,704.8284649690137,0.003336580917642965,0.0,0.25,18997248.0,268435456.0,0.0,0.0,2423.208661869842,3869.5892048458654,0.023618774790659238,0.0,1.0,100069376.0,536870912.0,0.0,0.0,16.643491282490107,9.11327414696759
1782341208,0.024639574979951895,0.11728395061728394,0.3,111554560.0,1048576000.0,0.0,0.0,11021.044569261072,37790.08315705012,0.00350987500000004,0.013513513513513513,0.1,16527360.0,104857600.0,0.0,0.0,5666.508412776785,5480.838619013255,0.5924038958019996,0.9952267303102624,0.7,521883648.0,1073741824.0,0.0,0.0,2125.6169593009145,6.553928311352051,0.0015342651872281442,0.0,0.7,469032960.0,1073741824.0,0.0,0.0,41.89834499901877,20.01700791522208,0.0007718361141119519,0.0,0.1,4108288.0,104857600.0,0.0,0.0,308.3759888320149,376.50069799906936,0.0020410879275544486,0.0,0.3,404942848.0,786432000.0,0.0,0.0,224.98340130892538,709.6462107559519,0.0019918131766938868,0.0,0.3,17039360.0,1048576000.0,0.0,0.0,1336.6656333953295,1376.575738789006,0.002158078480661204,0.0,0.3,396787712.0,1048576000.0,0.0,524.6370567557422,223.22450353416357,809.267362279816,0.0032130328517072856,0.0,0.3,282034176.0,1048576000.0,0.0,0.0,1538.661771153003,6481.395221394125,0.00446008962784908,0.0,0.5,93261824.0,536870912.0,0.0,3182.3042822540096,16.288474500112333,4.8865423500337,0.005405009795075637,0.0,0.5,88031232.0,536870912.0,0.0,3075.8662232196775,31.043785017638516,40.817597011828184,0.005443544521774662,0.0,0.3,55230464.0,1048576000.0,0.0,1454.739178690344,709.1053701358,926.0906707514655,0.003925069247094477,0.0,0.25,18739200.0,268435456.0,0.0,0.0,2423.208661869842,3869.5892048458654,0.015386549999993802,0.0,1.0,100069376.0,536870912.0,0.0,0.0,16.643491282490107,9.11327414696759
1782341209,0.024639574979951895,0.11728395061728394,0.3,111554560.0,1048576000.0,0.0,0.0,11021.044569261072,37790.08315705012,0.0028979762813498354,0.011627906976744186,0.1,16531456.0,104857600.0,0.0,0.0,7527.107201309329,7226.166121112929,0.5807761634146991,0.9952267303102625,0.7,521883648.0,1073741824.0,0.0,0.0,2125.6169593009145,6.553928311352051,0.0015342651872281442,0.0,0.7,469032960.0,1073741824.0,0.0,0.0,41.89834499901877,20.01700791522208,0.0007718361141119519,0.0,0.1,4108288.0,104857600.0,0.0,0.0,308.3759888320149,376.50069799906936,0.0016807508630107741,0.0,0.3,404942848.0,786432000.0,0.0,0.0,224.98340130892538,709.6462107559519,0.0019918131766938868,0.0,0.3,17039360.0,1048576000.0,0.0,0.0,1336.6656333953295,1376.575738789006,0.002158078480661204,0.0,0.3,396787712.0,1048576000.0,0.0,535.1213405685813,223.22450353416357,809.267362279816,0.0032130328517072856,0.0,0.3,282034176.0,1048576000.0,0.0,0.0,1538.661771153003,6481.395221394125,0.00446008962784908,0.0,0.5,93261824.0,536870912.0,0.0,3182.3042822540096,16.288474500112333,4.8865423500337,0.005405009795075637,0.0,0.5,88031232.0,536870912.0,0.0,2993.198298637786,31.043785017638516,40.817597011828184,0.005551903955682113,0.0,0.3,55230464.0,1048576000.0,0.0,1454.739178690344,709.1053701358,926.0906707514655,0.003925069247094477,0.0,0.25,18739200.0,268435456.0,0.0,0.0,2423.208661869842,3869.5892048458654,0.015386549999993802,0.0,1.0,100069376.0,536870912.0,0.0,0.0,16.643491282490107,9.11327414696759
1782341210,0.024639574979951895,0.11728395061728394,0.3,111554560.0,1048576000.0,0.0,0.0,13733.45533569713,45306.59956536658,0.003429704297967831,0.011627906976744186,0.1,16531456.0,104857600.0,0.0,0.0,7527.107201309329,7226.166121112929,0.5691484310273983,0.9952267303102625,0.7,521883648.0,1073741824.0,0.0,0.0,2125.6169593009145,6.553928311352051,0.0015342651872281442,0.0,0.7,469032960.0,1073741824.0,0.0,0.0,44.27474456878133,21.872950732976538,0.0007718361141119519,0.0,0.1,4108288.0,104857600.0,0.0,0.0,308.3759888320149,376.50069799906936,0.002061148022249705,0.0,0.3,404946944.0,786432000.0,0.0,0.0,224.98340130892538,709.6462107559519,0.0019918131766938868,0.0,0.3,17039360.0,1048576000.0,0.0,0.0,1336.6656333953295,1376.575738789006,0.002158078480661204,0.0,0.3,396787712.0,1048576000.0,0.0,545.6056243814204,223.22450353416357,809.267362279816,0.0038212431565436042,0.0,0.3,282034176.0,1048576000.0,0.0,0.0,1538.661771153003,6481.395221394125,0.00446008962784908,0.0,0.5,93261824.0,536870912.0,0.0,3182.3042822540096,16.288474500112333,4.8865423500337,0.005405009795075637,0.0,0.5,88031232.0,536870912.0,0.0,2993.198298637786,31.043785017638516,40.817597011828184,0.0056602633895895624,0.0,0.3,55230464.0,1048576000.0,0.0,1454.739178690344,709.1053701358,926.0906707514655,0.003925069247094477,0.0,0.25,18739200.0,268435456.0,0.0,0.0,2423.208661869842,3869.5892048458654,0.015386549999993802,0.0,1.0,100069376.0,536870912.0,0.0,0.0,16.643491282490107,9.11327414696759
