timestamp,web_cpu_usage,web_cpu_throttle,web_cpu_limit,web_mem_usage,web_mem_limit,web_disk_read,web_disk_write,web_net_rx,web_net_tx,cart_cpu_usage,cart_cpu_throttle,cart_cpu_limit,cart_mem_usage,cart_mem_limit,cart_disk_read,cart_disk_write,cart_net_rx,cart_net_tx,catalogue_cpu_usage,catalogue_cpu_throttle,catalogue_cpu_limit,catalogue_mem_usage,catalogue_mem_limit,catalogue_disk_read,catalogue_disk_write,catalogue_net_rx,catalogue_net_tx,user_cpu_usage,user_cpu_throttle,user_cpu_limit,user_mem_usage,user_mem_limit,user_disk_read,user_disk_write,user_net_rx,user_net_tx,payment_cpu_usage,payment_cpu_throttle,payment_cpu_limit,payment_mem_usage,payment_mem_limit,payment_disk_read,payment_disk_write,payment_net_rx,payment_net_tx,shipping_cpu_usage,shipping_cpu_throttle,shipping_cpu_limit,shipping_mem_usage,shipping_mem_limit,shipping_disk_read,shipping_disk_write,shipping_net_rx,shipping_net_tx,ratings_cpu_usage,ratings_cpu_throttle,ratings_cpu_limit,ratings_mem_usage,ratings_mem_limit,ratings_disk_read,ratings_disk_write,ratings_net_rx,ratings_net_tx,dispatch_cpu_usage,dispatch_cpu_throttle,dispatch_cpu_limit,dispatch_mem_usage,dispatch_mem_limit,dispatch_disk_read,dispatch_disk_write,dispatch_net_rx,dispatch_net_tx,mysql_cpu_usage,mysql_cpu_throttle,mysql_cpu_limit,mysql_mem_usage,mysql_mem_limit,mysql_disk_read,mysql_disk_write,mysql_net_rx,mysql_net_tx,redis_cpu_usage,redis_cpu_throttle,redis_cpu_limit,redis_mem_usage,redis_mem_limit,redis_disk_read,redis_disk_write,redis_net_rx,redis_net_tx,rabbitmq_cpu_usage,rabbitmq_cpu_throttle,rabbitmq_cpu_limit,rabbitmq_mem_usage,rabbitmq_mem_limit,rabbitmq_disk_read,rabbitmq_disk_write,rabbitmq_net_rx,rabbitmq_net_tx
1782211337,0.017533869119352962,0.0,0.5,55848960.0,268435456.0,0.0,0.0,11958.500710710094,25503.429948705274,0.01385198943437623,0.0,0.5,120451072.0,268435456.0,0.0,0.0,13262.212688999643,38504.721048093714,0.1067230508410004,0.07624633431085044,0.5,91029504.0,268435456.0,0.0,0.0,26234.410084257797,95086.8366643694,0.0028012162785338184,0.0,0.5,108883968.0,268435456.0,0.0,0.0,3104.4238466184997,12968.95100236913,0.0005097385060211406,0.0,0.5,83030016.0,268435456.0,0.0,0.0,19.369760046256143,371.6873855642286,0.600015691868759,0.5588972431077693,1.0,1316777984.0,2147483648.0,0.0,3749.101961867919,1036003.3892303412,35367.55444267395,,,0.5,,268435456.0,0.0,0.0,2.142747818988827,0.0,0.00028163806058689495,0.0,0.2,4177920.0,104857600.0,0.0,0.0,23.48918280122953,21.935789950647216,0.0005692750000001467,0.0,0.2,427315200.0,1073741824.0,0.0,0.0,1196.0279774789076,255504.92413032605,0.005530006684924359,0.0,0.2,3993600.0,104857600.0,0.0,0.0,6123.878746627123,5208.2310328900985,0.01926030216952754,0.1048951048951049,0.2,106430464.0,536870912.0,0.0,0.0,21.9403960083797,22.841438965602688
1782211338,0.02000408145255575,0.0,0.5,55848960.0,268435456.0,0.0,0.0,11958.500710710094,25503.429948705274,0.013566627051800895,0.0,0.5,120451072.0,268435456.0,0.0,0.0,13262.212688999643,38504.721048093714,0.1067230508410004,0.07624633431085044,0.5,91029504.0,268435456.0,0.0,0.0,26234.410084257797,95086.8366643694,0.0028012162785338184,0.0,0.5,108883968.0,268435456.0,0.0,0.0,3043.0932118958526,12712.7379219521,0.0005097385060211406,0.0,0.5,83030016.0,268435456.0,0.0,0.0,19.369760046256143,371.6873855642286,0.600015691868759,0.5588972431077693,1.0,1316777984.0,2147483648.0,0.0,4061.9569323762753,1036003.3892303412,35367.55444267395,,,0.5,,268435456.0,0.0,0.0,2.142747818988827,0.0,0.00028163806058689495,0.0,0.2,4177920.0,104857600.0,0.0,0.0,23.030863245037168,21.50778010458381,0.0005692750000001467,0.0,0.2,427315200.0,1073741824.0,0.0,0.0,1169.619326916602,249863.30003343054,0.005530006684924359,0.0,0.2,3993600.0,104857600.0,0.0,0.0,6123.878746627123,5208.2310328900985,0.01926030216952754,0.1048951048951049,0.2,106430464.0,536870912.0,0.0,0.0,21.9403960083797,22.841438965602688
1782211339,0.02000408145255575,0.0,0.5,55848960.0,268435456.0,0.0,0.0,11958.500710710092,25503.42994870527,0.052226273356327894,0.022624434389140274,0.5,87257088.0,268435456.0,0.0,0.0,13262.212688999643,38504.721048093714,0.1067230508410004,0.07624633431085044,0.5,91029504.0,268435456.0,0.0,0.0,26234.410084257797,95086.8366643694,0.0028012162785338184,0.0,0.5,108883968.0,268435456.0,0.0,0.0,1687.854371553465,5187.222738011638,0.0004220995894630143,0.0,0.5,83030016.0,268435456.0,0.0,0.0,19.369760046256143,371.6873855642286,0.600015691868759,0.5588972431077693,1.0,1316777984.0,2147483648.0,0.0,4061.9569323762753,1036003.3892303412,35367.55444267395,,,0.5,,268435456.0,0.0,0.0,2.142747818988827,0.0,0.00028163806058689495,0.0,0.2,4177920.0,104857600.0,0.0,0.0,28.825854987909267,26.599623843703224,0.058428441210184985,0.7307692307692308,0.2,427859968.0,1073741824.0,0.0,0.0,6447.870561620931,738814.3011704534,0.005530006684924359,0.0,0.2,3993600.0,104857600.0,0.0,0.0,6123.878746627123,5208.2310328900985,0.01926030216952754,0.1048951048951049,0.2,106430464.0,536870912.0,0.0,0.0,21.9403960083797,22.841438965602688
1782211340,0.02000408145255575,0.0,0.5,55848960.0,268435456.0,0.0,0.0,11958.500710710092,25503.42994870527,0.052226273356327894,0.022624434389140274,0.5,87257088.0,268435456.0,0.0,0.0,13262.212688999643,38504.721048093714,0.13428861869149625,0.09252669039145907,0.5,91029504.0,268435456.0,0.0,0.0,26234.410084257797,95086.8366643694,0.002310443186534693,0.0,0.5,108883968.0,268435456.0,0.0,0.0,1722.8338760690042,5294.7240036690455,0.0006001752918210385,0.0,0.5,83292160.0,268435456.0,0.0,0.0,19.369760046256143,371.6873855642286,0.600015691868759,0.5588972431077693,1.0,1316777984.0,2147483648.0,0.0,4061.9569323762753,1036003.3892303412,35367.55444267395,,,0.5,,268435456.0,0.0,0.0,2.142747818988827,0.0,0.00028163806058689495,0.0,0.2,4177920.0,104857600.0,0.0,0.0,28.825854987909267,26.599623843703224,0.059595461787089986,0.7307692307692308,0.2,427859968.0,1073741824.0,0.0,0.0,6447.870561620931,738814.3011704534,0.005530006684924359,0.0,0.2,3993600.0,104857600.0,0.0,0.0,6123.878746627123,5208.2310328900985,0.007596168688030922,0.03680981595092024,0.2,106430464.0,536870912.0,0.0,0.0,21.9403960083797,22.841438965602688
1782211341,0.02000408145255575,0.0,0.5,55848960.0,268435456.0,0.0,0.0,9859.086256772345,21026.090292627156,0.052226273356327894,0.022624434389140274,0.5,87257088.0,268435456.0,0.0,0.0,13262.212688999643,38504.721048093714,0.13428861869149625,0.09252669039145907,0.5,91029504.0,268435456.0,0.0,0.0,26234.410084257797,95086.8366643694,0.014766522658332525,0.028409090909090908,0.5,56184832.0,268435456.0,0.0,0.0,1757.8133805845432,5402.225269326453,0.0006001752918210385,0.0,0.5,83292160.0,268435456.0,0.0,0.0,19.369760046256143,371.6873855642286,0.600015691868759,0.5588972431077693,1.0,1316777984.0,2147483648.0,0.0,4061.9569323762753,1036003.3892303412,35367.55444267395,,,0.5,,268435456.0,0.0,0.0,2.142747818988827,0.0,0.00028163806058689495,0.0,0.2,4177920.0,104857600.0,0.0,0.0,28.825854987909267,26.599623843703224,0.07002123461430033,0.7307692307692307,0.2,427859968.0,1073741824.0,0.0,0.0,6447.870561620931,738814.3011704534,0.005530006684924359,0.0,0.2,3993600.0,104857600.0,0.0,0.0,6123.878746627123,5208.2310328900985,0.007752156319530255,0.03680981595092024,0.2,106430464.0,536870912.0,0.0,0.0,21.9403960083797,22.841438965602688
1782211342,0.02000408145255575,0.0,0.5,55848960.0,268435456.0,0.0,0.0,43251.871928866705,94513.2984946572,0.052226273356327894,0.022624434389140274,0.5,87257088.0,268435456.0,0.0,0.0,13262.212688999643,38504.721048093714,0.13428861869149625,0.09252669039145907,0.5,91029504.0,268435456.0,0.0,0.0,26234.410084257797,95086.8366643694,0.014766522658332525,0.028409090909090908,0.5,56184832.0,268435456.0,0.0,0.0,1792.792885100082,5509.726534983859,0.0006001752918210385,0.0,0.5,83292160.0,268435456.0,0.0,0.0,16.23371518743375,311.5096491439401,0.600015691868759,0.5588972431077693,1.0,1316777984.0,2147483648.0,0.0,4061.9569323762753,1036003.3892303412,35367.55444267395,,,0.5,,268435456.0,0.0,0.0,2.142747818988827,0.0,0.00028163806058689495,0.0,0.2,4177920.0,104857600.0,0.0,0.0,28.825854987909267,26.599623843703224,0.07002123461430033,0.7307692307692307,0.2,427859968.0,1073741824.0,0.0,0.0,6447.870561620931,738814.3011704534,0.005530006684924359,0.0,0.2,3993600.0,104857600.0,0.0,0.0,6123.878746627123,5208.2310328900985,0.00790814395102959,0.03680981595092025,0.2,106430464.0,536870912.0,0.0,0.0,21.9403960083797,22.841438965602688
1782211343,0.02000408145255575,0.0,0.5,55848960.0,268435456.0,0.0,0.0,43251.871928866705,94513.2984946572,0.052226273356327894,0.022624434389140274,0.5,87257088.0,268435456.0,0.0,0.0,13262.212688999643,38504.721048093714,0.13428861869149625,0.09252669039145907,0.5,91029504.0,268435456.0,0.0,0.0,26234.410084257797,95086.8366643694,0.014766522658332525,0.028409090909090908,0.5,56184832.0,268435456.0,0.0,0.0,2098.7702709323403,6450.075939444418,0.0006001752918210385,0.0,0.5,83292160.0,268435456.0,0.0,0.0,15.910885853329479,305.3148593845363,0.600015691868759,0.5588972431077693,1.0,1316777984.0,2147483648.0,0.0,4061.9569323762753,1036003.3892303412,35367.55444267395,,,0.5,,268435456.0,0.0,0.0,1.4444654617990473,0.0,0.0002985039941902995,0.0,0.2,4177920.0,104857600.0,0.0,0.0,28.825854987909267,26.599623843703224,0.07002123461430033,0.7307692307692307,0.2,427859968.0,1073741824.0,0.0,0.0,6447.870561620931,738814.3011704534,0.005530006684924359,0.0,0.2,3993600.0,104857600.0,0.0,0.0,6123.878746627123,5208.2310328900985,0.009085414767548844,0.03404255319148936,0.2,106430464.0,536870912.0,0.0,0.0,21.9403960083797,22.841438965602688
1782211344,0.02000408145255575,0.0,0.5,55848960.0,268435456.0,0.0,0.0,43251.871928866705,94513.2984946572,0.052226273356327894,0.022624434389140274,0.5,87257088.0,268435456.0,0.0,0.0,13262.212688999643,38504.721048093714,0.13428861869149625,0.09252669039145907,0.5,91029504.0,268435456.0,0.0,0.0,26234.410084257797,95086.8366643694,0.014766522658332525,0.028409090909090908,0.5,56184832.0,268435456.0,0.0,0.0,2098.7702709323403,6450.075939444418,0.0006001752918210385,0.0,0.5,83292160.0,268435456.0,0.0,0.0,15.58805651922521,299.1200696251325,0.600015691868759,0.5588972431077693,1.0,1316777984.0,2147483648.0,0.0,4061.9569323762753,1151354.8915736119,35497.33221540455,,,0.5,,268435456.0,0.0,0.0,1.4444654617990473,0.0,0.0002985039941902995,0.0,0.2,4177920.0,104857600.0,0.0,0.0,28.825854987909256,26.599623843703217,0.07002123461430033,0.7307692307692307,0.2,427859968.0,1073741824.0,0.0,0.0,6447.870561620931,738814.3011704534,0.005530006684924359,0.0,0.2,3993600.0,104857600.0,0.0,0.0,6123.878746627123,5208.2310328900985,0.009085414767548844,0.03404255319148936,0.2,106430464.0,536870912.0,0.0,0.0,21.9403960083797,22.841438965602688
1782211345,0.02000408145255575,0.0,0.5,55848960.0,268435456.0,0.0,0.0,43251.871928866705,94513.2984946572,0.052226273356327894,0.022624434389140274,0.5,87257088.0,268435456.0,0.0,0.0,13262.212688999643,38504.721048093714,0.13428861869149625,0.09252669039145907,0.5,91029504.0,268435456.0,0.0,0.0,26234.410084257797,95086.8366643694,0.014766522658332525,0.028409090909090908,0.5,56184832.0,268435456.0,0.0,0.0,2098.7702709323403,6450.075939444418,0.0006001752918210385,0.0,0.5,83292160.0,268435456.0,0.0,0.0,20.955788397648863,454.93325994220453,0.600015691868759,0.5588972431077693,1.0,1316777984.0,2147483648.0,0.0,4061.9569323762753,1151354.8915736119,35497.33221540455,,,0.5,,268435456.0,0.0,0.0,1.9706282550556002,0.0,0.0002985039941902995,0.0,0.2,4177920.0,104857600.0,0.0,0.0,28.825854987909256,26.599623843703217,0.07002123461430033,0.7307692307692307,0.2,427859968.0,1073741824.0,0.0,0.0,6447.870561620931,738814.3011704534,0.005530006684924359,0.0,0.2,3993600.0,104857600.0,0.0,0.0,5236.035403786264,4453.138804280008,0.009085414767548844,0.03404255319148936,0.2,106430464.0,536870912.0,0.0,0.0,22.48145168499151,23.196567444355054
1782211346,0.02000408145255575,0.0,0.5,55848960.0,268435456.0,0.0,0.0,43251.871928866705,94513.2984946572,0.052226273356327894,0.022624434389140274,0.5,87257088.0,268435456.0,0.0,0.0,13262.212688999643,38504.721048093714,0.13428861869149625,0.09252669039145907,0.5,91029504.0,268435456.0,0.0,0.0,26234.410084257797,95086.8366643694,0.014766522658332525,0.028409090909090908,0.5,56184832.0,268435456.0,0.0,0.0,2098.7702709323403,6450.075939444418,0.0006001752918210385,0.0,0.5,83292160.0,268435456.0,0.0,0.0,20.955788397648863,454.93325994220453,0.4998850465756378,0.44890510948905105,1.0,1326542848.0,2147483648.0,0.0,4061.9569323762753,1151354.8915736116,35497.332215404545,,,0.5,,268435456.0,0.0,0.0,1.9706282550556002,0.0,0.0002985039941902995,0.0,0.2,4177920.0,104857600.0,0.0,0.0,24.844612438617514,22.364743544559573,0.07002123461430033,0.7307692307692307,0.2,427859968.0,1073741824.0,0.0,0.0,6447.870561620931,738814.3011704534,0.005530006684924359,0.0,0.2,3993600.0,104857600.0,0.0,0.0,5133.970758009145,4366.334953731839,0.009085414767548844,0.03404255319148936,0.2,106430464.0,536870912.0,0.0,0.0,22.48145168499151,23.196567444355054
