timestamp,web_cpu_usage,web_cpu_throttle,web_cpu_limit,web_mem_usage,web_mem_limit,web_disk_read,web_disk_write,web_net_rx,web_net_tx,cart_cpu_usage,cart_cpu_throttle,cart_cpu_limit,cart_mem_usage,cart_mem_limit,cart_disk_read,cart_disk_write,cart_net_rx,cart_net_tx,catalogue_cpu_usage,catalogue_cpu_throttle,catalogue_cpu_limit,catalogue_mem_usage,catalogue_mem_limit,catalogue_disk_read,catalogue_disk_write,catalogue_net_rx,catalogue_net_tx,user_cpu_usage,user_cpu_throttle,user_cpu_limit,user_mem_usage,user_mem_limit,user_disk_read,user_disk_write,user_net_rx,user_net_tx,payment_cpu_usage,payment_cpu_throttle,payment_cpu_limit,payment_mem_usage,payment_mem_limit,payment_disk_read,payment_disk_write,payment_net_rx,payment_net_tx,shipping_cpu_usage,shipping_cpu_throttle,shipping_cpu_limit,shipping_mem_usage,shipping_mem_limit,shipping_disk_read,shipping_disk_write,shipping_net_rx,shipping_net_tx,ratings_cpu_usage,ratings_cpu_throttle,ratings_cpu_limit,ratings_mem_usage,ratings_mem_limit,ratings_disk_read,ratings_disk_write,ratings_net_rx,ratings_net_tx,dispatch_cpu_usage,dispatch_cpu_throttle,dispatch_cpu_limit,dispatch_mem_usage,dispatch_mem_limit,dispatch_disk_read,dispatch_disk_write,dispatch_net_rx,dispatch_net_tx,mysql_cpu_usage,mysql_cpu_throttle,mysql_cpu_limit,mysql_mem_usage,mysql_mem_limit,mysql_disk_read,mysql_disk_write,mysql_net_rx,mysql_net_tx,redis_cpu_usage,redis_cpu_throttle,redis_cpu_limit,redis_mem_usage,redis_mem_limit,redis_disk_read,redis_disk_write,redis_net_rx,redis_net_tx,rabbitmq_cpu_usage,rabbitmq_cpu_throttle,rabbitmq_cpu_limit,rabbitmq_mem_usage,rabbitmq_mem_limit,rabbitmq_disk_read,rabbitmq_disk_write,rabbitmq_net_rx,rabbitmq_net_tx
1782411013,0.027987362662209785,0.0,0.5,61235200.0,268435456.0,0.0,0.0,50307.537652359664,126250.9738452977,0.07235223624281308,0.024193548387096774,0.5,94265344.0,268435456.0,0.0,0.0,25691.86349384334,72884.89253039136,0.08430978068623994,0.012376237623762375,0.5,93474816.0,268435456.0,0.0,0.0,34989.70665041782,126320.46483286907,0.009446674468985707,0.0,0.5,66334720.0,268435456.0,0.0,0.0,2856.1631009784187,7135.620991526614,0.0005254837301780311,0.0,0.5,71127040.0,268435456.0,0.0,0.0,25.1214868282702,654.5795561112848,0.0012517838068951443,0.0,1.0,1289052160.0,2147483648.0,0.0,526.7489711934156,2079.3919403413165,2.4092929872364834,,,0.5,2371584.0,268435456.0,69169.39753594459,0.0,0.0,0.0,0.00020520908632889234,0.0,0.2,3469312.0,104857600.0,0.0,0.0,23.10036370785412,21.28182443723582,0.0009042322189439485,0.0,0.2,429039616.0,1073741824.0,0.0,0.0,8.533255314999025,0.0,0.005506799552906543,0.0,0.2,6627328.0,104857600.0,0.0,0.0,8967.866821525358,8713.898567557104,0.01971616432478893,0.11196911196911198,0.2,108867584.0,536870912.0,0.0,0.0,29.620063322779536,23.16280619896684
1782411014,0.027987362662209785,0.0,0.5,61235200.0,268435456.0,0.0,0.0,50307.537652359664,126250.9738452977,0.07235223624281308,0.024193548387096774,0.5,94265344.0,268435456.0,0.0,0.0,26204.22175620286,74338.39460501044,0.08430978068623994,0.012376237623762375,0.5,93474816.0,268435456.0,0.0,0.0,34989.70665041782,126320.46483286907,0.009446674468985707,0.0,0.5,66334720.0,268435456.0,0.0,0.0,2856.1631009784187,7135.620991526614,0.0006276791619742695,0.0,0.5,71122944.0,268435456.0,0.0,0.0,25.1214868282702,654.5795561112848,0.0012517838068951443,0.0,1.0,1289052160.0,2147483648.0,0.0,526.7489711934156,2624.8868778280544,1.583710407239819,,,0.5,2371584.0,268435456.0,69169.39753594459,0.0,10149.376789990978,10468.660004743242,0.00020138827560627298,0.0,0.2,3469312.0,104857600.0,0.0,0.0,25.50055939199877,21.488368504301533,0.0009042322189439485,0.0,0.2,429039616.0,1073741824.0,0.0,0.0,8.533255314999025,0.0,0.00564988034762162,0.0,0.2,6369280.0,104857600.0,0.0,0.0,8967.866821525358,8713.898567557104,0.01971616432478893,0.11196911196911198,0.2,108867584.0,536870912.0,0.0,0.0,33.02041424526897,23.305021606317986
1782411015,0.027987362662209785,0.0,0.5,61235200.0,268435456.0,0.0,0.0,50307.537652359664,126250.9738452977,0.07235223624281308,0.024193548387096774,0.5,94265344.0,268435456.0,0.0,0.0,30741.495741571332,87210.12447714558,0.08430978068623994,0.012376237623762375,0.5,93474816.0,268435456.0,0.0,0.0,34989.70665041782,126320.46483286907,0.009446674468985707,0.0,0.5,66334720.0,268435456.0,0.0,0.0,2856.1631009784187,7135.620991526614,0.0006276791619742695,0.0,0.5,71122944.0,268435456.0,0.0,0.0,25.1214868282702,654.5795561112848,0.0012517838068951443,0.0,1.0,1289052160.0,2147483648.0,0.0,526.7489711934156,2624.8868778280544,1.583710407239819,,,0.5,2371584.0,268435456.0,69169.39753594459,0.0,10396.405912983526,10723.460270157486,0.00020138827560627298,0.0,0.2,3469312.0,104857600.0,0.0,0.0,25.50055939199877,21.488368504301533,0.0009042322189439485,0.0,0.2,429039616.0,1073741824.0,0.0,0.0,8.533255314999025,0.0,0.00564988034762162,0.0,0.2,6369280.0,104857600.0,0.0,0.0,8967.866821525358,8713.898567557104,0.01971616432478893,0.11196911196911198,0.2,108867584.0,536870912.0,0.0,0.0,33.02041424526897,23.305021606317986
1782411016,0.03489634428505587,0.0,0.5,62066688.0,268435456.0,0.0,0.0,50756.11141861869,128761.53990042131,0.07235223624281308,0.024193548387096774,0.5,94265344.0,268435456.0,0.0,0.0,30741.495741571332,87210.12447714558,0.08430978068623994,0.012376237623762375,0.5,93474816.0,268435456.0,0.0,0.0,34989.70665041783,126320.46483286908,0.008130306622494962,0.0,0.5,66334720.0,268435456.0,0.0,0.0,2856.1631009784187,7135.620991526614,0.0006276791619742695,0.0,0.5,71122944.0,268435456.0,0.0,0.0,25.1214868282702,654.5795561112848,0.0012517838068951443,0.0,1.0,1289052160.0,2147483648.0,0.0,526.7489711934156,2624.8868778280544,1.583710407239819,,,0.5,2371584.0,268435456.0,69169.39753594459,0.0,10643.435035976072,10978.26053557173,0.00020138827560627298,0.0,0.2,3469312.0,104857600.0,0.0,0.0,25.50055939199877,21.488368504301533,0.0009042322189439485,0.0,0.2,429039616.0,1073741824.0,0.0,0.0,8.533255314999025,0.0,0.00564988034762162,0.0,0.2,6369280.0,104857600.0,0.0,0.0,8967.866821525358,8713.898567557104,0.01971616432478893,0.11196911196911198,0.2,108867584.0,536870912.0,0.0,0.0,33.02041424526897,23.305021606317986
1782411017,0.03489634428505587,0.0,0.5,62066688.0,268435456.0,0.0,0.0,51783.49720870541,131367.88173209384,0.07235223624281308,0.024193548387096774,0.5,94265344.0,268435456.0,0.0,0.0,30741.495741571332,87210.12447714558,0.10463572008819767,0.014925373134328358,0.5,93474816.0,268435456.0,0.0,0.0,34989.70665041783,126320.46483286908,0.01404576663141039,0.0035971223021582736,0.5,66813952.0,268435456.0,0.0,0.0,2856.1631009784187,7135.620991526614,0.0006276791619742695,0.0,0.5,71122944.0,268435456.0,0.0,0.0,25.1214868282702,654.5795561112848,0.0012517838068951443,0.0,1.0,1289052160.0,2147483648.0,0.0,526.7489711934156,2624.8868778280544,1.583710407239819,0.0757349748147915,0.9457787506405257,0.5,173981696.0,268435456.0,69169.39753594459,0.0,10890.464158968616,11233.060800985972,0.00019789703177161322,0.0,0.2,3469312.0,104857600.0,0.0,0.0,25.50055939199877,21.488368504301533,0.0009042322189439485,0.0,0.2,429039616.0,1073741824.0,0.0,0.0,8.533255314999025,0.0,0.00564988034762162,0.0,0.2,6369280.0,104857600.0,0.0,0.0,8967.866821525358,8713.898567557104,0.01971616432478893,0.11196911196911198,0.2,108867584.0,536870912.0,0.0,0.0,28.986098087977496,22.667047168657508
1782411018,0.04097659229486768,0.0,0.5,62066688.0,268435456.0,0.0,0.0,52810.88299879211,133974.2235637663,0.07235223624281308,0.024193548387096774,0.5,94265344.0,268435456.0,0.0,0.0,30741.495741571332,87210.12447714558,0.10463572008819767,0.014925373134328358,0.5,93474816.0,268435456.0,0.0,0.0,34989.70665041783,126320.46483286908,0.01404576663141039,0.0035971223021582736,0.5,66813952.0,268435456.0,0.0,0.0,2856.1631009784187,7135.620991526614,0.0005663025374743626,0.0,0.5,71122944.0,268435456.0,0.0,0.0,18.42472748494133,480.0850372037766,0.0012517838068951443,0.0,1.0,1289052160.0,2147483648.0,0.0,526.7489711934156,2624.8868778280544,1.583710407239819,0.08041826512518625,0.9463736440091858,0.5,173981696.0,268435456.0,69169.39753594459,0.0,11137.493281961162,11487.861066400215,0.00019789703177161322,0.0,0.2,3469312.0,104857600.0,0.0,0.0,25.50055939199877,21.488368504301533,0.0009042322189439485,0.0,0.2,429039616.0,1073741824.0,0.0,0.0,8.533255314999025,0.0,0.00564988034762162,0.0,0.2,6369280.0,104857600.0,0.0,0.0,8967.866821525358,8713.898567557104,0.01971616432478893,0.11196911196911198,0.2,108867584.0,536870912.0,0.0,0.0,28.986098087977496,22.667047168657508
1782411019,0.04097659229486768,0.0,0.5,62066688.0,268435456.0,0.0,0.0,61643.14740520254,156380.50990034943,0.07714131544599756,0.03082191780821918,0.5,94265344.0,268435456.0,0.0,0.0,30741.495741571332,87210.12447714558,0.10463572008819767,0.014925373134328358,0.5,93474816.0,268435456.0,0.0,0.0,34989.70665041783,126320.46483286908,0.01404576663141039,0.0035971223021582736,0.5,66813952.0,268435456.0,0.0,0.0,2404.2387605397166,6006.567538972895,0.0005663025374743626,0.0,0.5,71122944.0,268435456.0,0.0,0.0,18.42472748494133,480.0850372037766,0.0012517838068951443,0.0,1.0,1289052160.0,2147483648.0,0.0,526.7489711934156,2624.8868778280544,1.583710407239819,0.08510155543558101,0.9469033633628573,0.5,173981696.0,268435456.0,69169.39753594459,0.0,11384.522404953708,11742.661331814457,0.00019789703177161322,0.0,0.2,3469312.0,104857600.0,0.0,0.0,25.50055939199877,21.488368504301533,0.0009042322189439485,0.0,0.2,429039616.0,1073741824.0,0.0,0.0,6.290664653653977,0.0,0.00564988034762162,0.0,0.2,6369280.0,104857600.0,0.0,0.0,8291.38716068263,8172.274164957769,0.01971616432478893,0.11196911196911198,0.2,108867584.0,536870912.0,0.0,0.0,28.986098087977496,22.667047168657508
1782411020,0.04097659229486767,0.0,0.5,62066688.0,268435456.0,0.0,0.0,61643.14740520254,156380.50990034943,0.08953320897483066,0.03082191780821918,0.5,94265344.0,268435456.0,0.0,0.0,30741.495741571332,87210.12447714558,0.10463572008819767,0.014925373134328358,0.5,93474816.0,268435456.0,0.0,0.0,34989.70665041783,126320.46483286908,0.01404576663141039,0.0035971223021582736,0.5,66813952.0,268435456.0,0.0,0.0,2743.6028636799288,6981.268458240877,0.0005663025374743626,0.0,0.5,71122944.0,268435456.0,0.0,0.0,18.42472748494133,480.0850372037766,0.0008845333333334161,0.0,1.0,1289052160.0,2147483648.0,0.0,526.7489711934156,2624.8868778280544,1.583710407239819,0.08978484574597578,0.9473780627694387,0.5,173981696.0,268435456.0,58910.61519528714,0.0,11631.551527946252,11997.461597228701,0.00019789703177161322,0.0,0.2,3469312.0,104857600.0,0.0,0.0,25.50055939199877,21.488368504301533,0.0009042322189439485,0.0,0.2,429039616.0,1073741824.0,0.0,0.0,6.290664653653977,0.0,0.00564988034762162,0.0,0.2,6369280.0,104857600.0,0.0,0.0,8291.38716068263,8172.274164957769,0.01971616432478893,0.11196911196911198,0.2,108867584.0,536870912.0,0.0,0.0,28.986098087977496,22.667047168657508
1782411021,0.04097659229486767,0.0,0.5,62066688.0,268435456.0,0.0,0.0,61643.14740520254,156380.50990034943,0.08953320897483066,0.03082191780821918,0.5,94265344.0,268435456.0,0.0,0.0,30741.495741571332,87210.12447714558,0.08771565543071135,0.011976047904191617,0.5,94015488.0,268435456.0,0.0,0.0,34989.70665041783,126320.46483286908,0.014277230301543813,0.0045871559633027525,0.5,66813952.0,268435456.0,0.0,0.0,4308.47982621988,13729.474234683616,0.0005663025374743626,0.0,0.5,71122944.0,268435456.0,0.0,0.0,18.42472748494133,480.0850372037766,0.0008845333333334161,0.0,1.0,1289052160.0,2147483648.0,0.0,526.7489711934156,3379.5263038032335,1.1956274197221588,0.09446813605637054,0.9478058911034507,0.5,173981696.0,268435456.0,57757.79190302138,0.0,11878.5806509388,12252.261862642947,0.00019789703177161322,0.0,0.2,3469312.0,104857600.0,0.0,0.0,25.50055939199877,21.488368504301533,0.0009042322189439484,0.0,0.2,429039616.0,1073741824.0,0.0,0.0,6.290664653653977,0.0,0.00564988034762162,0.0,0.2,6369280.0,104857600.0,0.0,0.0,9912.820971238294,9794.6007553579,0.01971616432478893,0.11196911196911198,0.2,108867584.0,536870912.0,0.0,0.0,28.986098087977496,22.667047168657508
1782411022,0.04097659229486767,0.0,0.5,62066688.0,268435456.0,0.0,0.0,61643.14740520254,156380.50990034943,0.08953320897483066,0.03082191780821918,0.5,94265344.0,268435456.0,0.0,0.0,30741.495741571332,87210.12447714558,0.08771565543071135,0.011976047904191617,0.5,94015488.0,268435456.0,0.0,0.0,34989.70665041783,126320.46483286908,0.014574280658050028,0.0045871559633027525,0.5,66813952.0,268435456.0,0.0,0.0,4308.47982621988,13729.474234683616,0.0005663025374743626,0.0,0.5,71122944.0,268435456.0,0.0,0.0,18.42472748494133,480.0850372037766,0.0010119856830602039,0.0,1.0,1289052160.0,2147483648.0,0.0,526.7489711934156,3379.526303803234,1.195627419722159,0.0991514263667653,0.9481934637333049,0.5,173981696.0,268435456.0,56604.96861075563,0.0,12125.609773931343,12507.062128057187,0.00019789703177161322,0.0,0.2,3469312.0,104857600.0,0.0,0.0,20.981662024141134,17.231545961002787,0.0009042322189439484,0.0,0.2,429039616.0,1073741824.0,0.0,0.0,6.290664653653977,0.0,0.00564988034762162,0.0,0.2,6369280.0,104857600.0,0.0,0.0,9912.820971238294,9794.6007553579,0.01971616432478893,0.11196911196911198,0.2,108867584.0,536870912.0,0.0,0.0,28.986098087977496,22.667047168657508
